Make,Model,Model Year,Mileage,ADS Equipped?,Incident Date,Incident Time (24:00),City,State,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Highest Injury Severity Alleged,Property Damage?,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),Weather
Cruise,AV,2023.0,6133.0,Yes,AUG-2023,20:33,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,8.0,Clear
Cruise,AV,2023.0,1975.0,Yes,AUG-2023,16:06,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,Minor,Yes,Making Right Turn,No,No,Yes,1.0,Clear
Cruise,AV,2023.0,8236.0,Yes,AUG-2023,14:53,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,11074.0,Yes,SEP-2023,02:35,Austin,TX ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,Yes,Yes,No Passengers in Vehicle,2.0,Clear
Cruise,AV,2023.0,3240.0,Yes,AUG-2023,00:56,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,Yes,Yes,No Passengers in Vehicle,13.0,Cloudy
Cruise,AV,2023.0,391.0,Yes,AUG-2023,00:19,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Moderate,Yes,Stopped,Yes,Yes,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,2798.0,Yes,AUG-2023,22:22,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,20.0,Dark - Lighted,Clear, , , , , ,Serious,Yes,Proceeding Straight,Yes,Yes,Yes,13.0,Clear
Cruise,AV,2022.0,10541.0,Yes,AUG-2023,01:42,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Moderate,No,Proceeding Straight,No,No,No Passengers in Vehicle,1.0,Clear
Cruise,AV,2023.0,6913.0,Yes,SEP-2023,21:42,Houston,TX ,Street,Dry,No Unusual Conditions,30.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,1.0,Clear
Cruise,AV,2023.0,1588.0,Yes,AUG-2023,04:53,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,7.0,Cloudy
Cruise,AV,2022.0,17832.0,Yes,AUG-2023,16:31,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,1.0,Clear
Cruise,AV,2023.0,7379.0,Yes,AUG-2023,22:55,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,6.0,Clear
Cruise,AV,2023.0,6826.0,Yes,AUG-2023,11:59,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,1.0,Clear
Cruise,AV,2023.0,12454.0,Yes,AUG-2023,16:45,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,7593.0,Yes,AUG-2023,08:37,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Cloudy
Cruise,AV,2023.0,10356.0,Yes,AUG-2023,10:37,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,642.0,Yes,AUG-2023,22:32,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted, , ,Cloudy, , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Cloudy
Cruise,AV,2023.0,6045.0,Yes,AUG-2023,00:21,Austin,TX ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Not Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Cruise,AV,2023.0,6470.0,Yes,AUG-2023,23:36,Austin,TX ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,10.0,Clear
Cruise,AV,2023.0,5564.0,Yes,AUG-2023,23:34,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,8236.0,Yes,AUG-2023,14:53,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,1975.0,Yes,AUG-2023,16:06,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,Minor,Yes,Making Right Turn,No,No,Yes,1.0,Clear
Cruise,AV,2023.0,5904.0,Yes,AUG-2023,13:47,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,5.0,Clear
Cruise,AV,2023.0,6133.0,Yes,AUG-2023,20:33,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,8.0,Clear
Cruise,AV,2023.0,8917.0,Yes,AUG-2023,09:05,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,Minor,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,5.0,Clear
Cruise,AV,2023.0,11074.0,Yes,SEP-2023,02:35,Austin,TX ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,Yes,Yes,No Passengers in Vehicle,2.0,Clear
Cruise,AV,2023.0,3240.0,Yes,AUG-2023,00:56,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,Yes,Yes,No Passengers in Vehicle,13.0,Cloudy
Cruise,AV,2023.0,391.0,Yes,AUG-2023,00:19,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Moderate,Yes,Stopped,Yes,Yes,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,2798.0,Yes,AUG-2023,22:22,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,20.0,Dark - Lighted,Clear, , , , , ,Serious,Yes,Proceeding Straight,Yes,Yes,Yes,13.0,Clear
Toyota,Sienna,2021.0,1588.0,Yes,AUG-2023,10:10,Arlington,TX ,Street,Dry,No Unusual Conditions,15.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Proceeding Straight,No,No,No Passengers in Vehicle,18.0,Clear
Cruise,AV,2023.0,6913.0,Yes,SEP-2023,21:42,Houston,TX ,Street,Dry,No Unusual Conditions,30.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,1.0,Clear
Cruise,AV,2022.0,10541.0,Yes,AUG-2023,01:42,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Moderate,No,Proceeding Straight,No,No,No Passengers in Vehicle,1.0,Clear
Cruise,AV,2023.0,6270.0,Yes,AUG-2023,00:39,Austin,TX ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,5.0,Clear
Jaguar,I-Pace,2021.0,62818.0,Yes,AUG-2023,20:56,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,No,Proceeding Straight,No,Yes,No Passengers in Vehicle,3.0,Clear
Cruise,AV,2023.0,6270.0,Yes,AUG-2023,00:39,Austin,TX ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,5.0,Clear
Cruise,AV,2023.0,8990.0,Yes,AUG-2023,01:39,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,7369.0,Yes,AUG-2023,21:22,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,2.0,Clear
Cruise,Origin,2024.0,291.0,Yes,AUG-2023,00:36,Austin,TX ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Lane / Road Departure,No,Yes,No Passengers in Vehicle,6.0,Clear
Cruise,AV,2023.0,8990.0,Yes,AUG-2023,01:39,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,7369.0,Yes,AUG-2023,21:22,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,2.0,Clear
Cruise,Origin,2024.0,291.0,Yes,AUG-2023,00:36,Austin,TX ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Lane / Road Departure,No,Yes,No Passengers in Vehicle,6.0,Clear
Jaguar,I-Pace,2021.0,59750.0,Yes,AUG-2023,21:37,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,Clear, , , , , ,Unknown,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2022.0,10541.0,Yes,AUG-2023,01:42,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Moderate,No,Proceeding Straight,No,No,No Passengers in Vehicle,1.0,Clear
Cruise,AV,2022.0,10541.0,Yes,AUG-2023,01:42,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Moderate,No,Proceeding Straight,No,No,No Passengers in Vehicle,1.0,Clear
Cruise,AV,2023.0,106677.0,Yes,AUG-2023,08:45,San Frabcisco,CA ,Intersection,Dry,No Unusual Conditions,20.0,Daylight,Clear, , , , , ,Minor,No,Backing,No,No,Yes,1.0,Clear
Cruise,AV,2023.0,2798.0,Yes,AUG-2023,22:22,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,20.0,Dark - Lighted,Clear, , , , , ,Serious,Yes,Proceeding Straight,Yes,Yes,Yes,13.0,Clear
Cruise,AV,2023.0,106677.0,Yes,AUG-2023,08:45,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,20.0,Daylight,Clear, , , , , ,Minor,No,Backing,No,No,Yes,1.0,Clear
Cruise,AV,2023.0,2798.0,Yes,AUG-2023,22:22,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,20.0,Dark - Lighted,Clear, , , , , ,Serious,Yes,Proceeding Straight,Yes,Yes,Yes,13.0,Clear
Cruise,AV,2023.0,3240.0,Yes,AUG-2023,00:56,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,Yes,Yes,No Passengers in Vehicle,13.0,Cloudy
Cruise,AV,2023.0,391.0,Yes,AUG-2023,00:19,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Moderate,Yes,Stopped,Yes,Yes,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,408.0,Yes,AUG-2023,00:12,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,3240.0,Yes,AUG-2023,00:56,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,Yes,Yes,No Passengers in Vehicle,13.0,Cloudy
Cruise,AV,2023.0,391.0,Yes,AUG-2023,00:19,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Moderate,Yes,Stopped,Yes,Yes,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,408.0,Yes,AUG-2023,00:12,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Toyota,Camry,2017.0,75322.0,Yes,AUG-2023,14:20,Sunol,CA ,Highway / Freeway,Dry,Traffic Incident,65.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,55.0,Clear
Jaguar,I-Pace,2021.0,66652.0,Yes,AUG-2023,18:38,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Changing Lanes,No,Yes,No Passengers in Vehicle,8.0,Clear
Cruise,AV,2023.0,9901.0,Yes,AUG-2023,07:51,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,8.0,Cloudy
Cruise,AV,2023.0,106677.0,Yes,AUG-2023,08:45,San Frabcisco,CA ,Intersection,Dry,No Unusual Conditions,20.0,Daylight,Clear, , , , , ,Minor,No,Backing,No,No,Yes,1.0,Clear
Cruise,AV,2023.0,2798.0,Yes,AUG-2023,22:22,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,20.0,Dark - Lighted,Clear, , , , , ,Serious,Yes,Proceeding Straight,Yes,Yes,Yes,13.0,Clear
Jaguar,I-Pace,2021.0,59750.0,Yes,AUG-2023,21:37,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,Clear, , , , , ,Unknown,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,106677.0,Yes,AUG-2023,08:45,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,20.0,Daylight,Clear, , , , , ,Minor,No,Backing,No,No,Yes,1.0,Clear
Cruise,AV,2023.0,2798.0,Yes,AUG-2023,22:22,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,20.0,Dark - Lighted,Clear, , , , , ,Serious,Yes,Proceeding Straight,Yes,Yes,Yes,13.0,Clear
Cruise,AV,2023.0,9901.0,Yes,AUG-2023,07:51,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,8.0,Cloudy
Jaguar,I-Pace,2021.0,43816.0,Yes,JUL-2023,13:13,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,4.0,Cloudy
Jaguar,I-Pace,2021.0,86515.0,Yes,JUL-2023,10:13,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Making Right Turn,No,No,Yes,1.0,Clear
Jaguar,I-Pace,2021.0,58446.0,Yes,JUL-2023,14:57,Santa Monica,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,58446.0,Yes,JUL-2023,14:57,Santa Monica,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,39263.0,Yes,JUL-2023,11:11,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Backing,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,42337.0,Yes,JUL-2023,9:51,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,20.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,75443.0,Yes,JUL-2023,9:02,Phoenix,AZ ,Street,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Parked,No,No,No Passengers in Vehicle,0.0,Cloudy
Jaguar,I-Pace,2021.0,86515.0,Yes,JUL-2023,10:13,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Making Right Turn,No,No,Yes,1.0,Clear
Jaguar,I-Pace,2021.0,43816.0,Yes,JUL-2023,13:13,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,4.0,Cloudy
Peterbilt,579m,2022.0,68773.0,Yes,JUL-2023,09:35,BUFFALO,TX ,Highway / Freeway,Dry,No Unusual Conditions,70.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,64.0,Clear
Nissan,LEAF,2023.0,9548.0,Yes,AUG-2023,13:45,San Francisco,CA ,Street,Dry,No Unusual Conditions,0.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Parked,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,13720.0,Yes,JUL-2023,22:41,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,1.0,Clear
Cruise,AV,2023.0,5725.0,Yes,JUL-2023,02:29,Austin,TX ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,5454.0,Yes,JUL-2023,16:16,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,2753.0,Yes,JUL-2023,10:47,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Backing,No,No,No Passengers in Vehicle,2.0,Clear
Cruise,AV,2023.0,9249.0,Yes,JUL-2023,00:07,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,23.0,Clear
Cruise,AV,2023.0,4336.0,Yes,JUL-2023,22:34,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,1.0,Clear
Cruise,AV,2023.0,2046.0,Yes,JUL-2023,20:56,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Not Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,3526.0,Yes,JUL-2023,01:52,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,6.0,Clear
Cruise,AV,2023.0,3397.0,Yes,AUG-2023,11:03,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,6636.0,Yes,AUG-2023,11:41,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,6636.0,Yes,AUG-2023,11:41,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,3397.0,Yes,AUG-2023,11:03,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,13720.0,Yes,JUL-2023,22:41,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,1.0,Clear
Cruise,AV,2023.0,5725.0,Yes,JUL-2023,02:29,Austin,TX ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,5454.0,Yes,JUL-2023,16:16,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,2753.0,Yes,JUL-2023,10:47,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Backing,No,No,No Passengers in Vehicle,2.0,Clear
Cruise,AV,2023.0,9249.0,Yes,JUL-2023,00:07,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,23.0,Clear
Cruise,AV,2023.0,4336.0,Yes,JUL-2023,22:34,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,1.0,Clear
Cruise,AV,2023.0,2046.0,Yes,JUL-2023,20:56,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Not Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,3526.0,Yes,JUL-2023,01:52,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,6.0,Clear
Cruise,AV,2023.0,8883.0,Yes,AUG-2023,09:48,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,"Other, see Narrative",No,Yes,No Passengers in Vehicle,5.0,Cloudy
Toyota,Sienna,2021.0,18444.0,Yes,JUL-2023,17:25,Grand Rapids,MN ,Street,Dry,"Other, see Narrative",30.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,8883.0,Yes,AUG-2023,09:48,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,"Other, see Narrative",No,Yes,No Passengers in Vehicle,5.0,Cloudy
Cruise,AV,2022.0,12525.0,Yes,JUL-2023,23:51,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,"Other, see Narrative",No,No,No Passengers in Vehicle,2.0,Clear
Cruise,AV,2023.0,9014.0,Yes,JUL-2023,06:41,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,Unknown,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2022.0,12525.0,Yes,JUL-2023,23:51,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,"Other, see Narrative",No,Yes,No Passengers in Vehicle,2.0,Clear
Cruise,AV,2023.0,9014.0,Yes,JUL-2023,06:41,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,Unknown,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,35785.0,Yes,JUL-2023,15:34,Tempe,AZ ,Street,Dry,"Other, see Narrative",40.0,Daylight,Clear, , , , , ,Minor,Yes,Proceeding Straight,No,Yes,"No, see Narrative",3.0,Clear
Cruise,AV,2023.0,4707.0,Yes,JUL-2023,14:45,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,10.0,Clear
Cruise,AV,2023.0,9111.0,Yes,JUL-2023,05:35,Austin,TX ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,22.0,Clear
Jaguar,I-Pace,2021.0,55858.0,Yes,JUL-2023,15:04,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,"Other, see Narrative",No,Yes,Yes,9.0,Clear
Jaguar,I-Pace,2021.0,55858.0,Yes,JUL-2023,15:04,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,"Other, see Narrative",No,Yes,Yes,9.0,Clear
